id,text,language,category,subcategory,priority,duplicate_of
646,मुझे आधिकारिक दस्तावेज के लिए फीस रसीद और पेमेंट रिकॉर्ड की कॉपी चाहिए।,hi,Fees_Accounts,accounts_financial_documentation,4,
1447,The canteen serving process is too slow during normal service hours.,en,Canteen,food_service,1,
821,I have been waiting two weeks for a library book to be issued.,en,IT_Library,library_book_availability,1,
1450,A food item listed on the menu is repeatedly unavailable when students order it.,en,Canteen,food_service,2,
1465,मेनू में मौजूद खाना ऑर्डर करने पर बार-बार उपलब्ध नहीं होता।,hi,Canteen,food_service,2,
198,Computer Networks में मेरी अटेंडेंस गलत दिखाई जा रही है जबकि मैं क्लास में था।,hi,Academics,attendance,2,
332,"रीवैल्यूएशन एप्लीकेशन दिए हुए 3 days हो गए, कृपया प्रोसेस करें।",hi,Examinations,revaluation,3,
1549,Student account se e-library resource access nahi ho raha.,hinglish,IT_Library,library_digital_resources,2,898
951,Frequent electrical failures in the new wing are disrupting lab sessions.,en,Infrastructure,electrical_issues,4,
484,"Mujhse semester fee mein Rs. 2,500 extra charge hua hai bina reason ke.",hinglish,Fees_Accounts,fee_discrepancy,3,
1085,Ongoing construction is disrupting normal use of the campus area.,en,Infrastructure,construction_facility_disruption,3,
675,Official documentation ke liye fee receipt aur payment record ki copy chahiye.,hinglish,Fees_Accounts,accounts_financial_documentation,3,
1426,Dietary restriction wale students ke liye bohot kam options hain.,hinglish,Canteen,menu_variety,2,
634,I need a copy of my fee receipt and payment record for official documentation.,en,Fees_Accounts,accounts_financial_documentation,3,
682,I am unable to log into the student portal for 5 days.,en,IT_Library,portal_account_access,2,
541,My scholarship status has not been updated on the portal for a week.,en,Fees_Accounts,scholarship,3,
486,"Mujhse semester fee mein Rs. 1,200 extra charge hua hai bina reason ke.",hinglish,Fees_Accounts,fee_discrepancy,3,
934,Block A 2nd floor classroom ka projector 10 days se kharab hai.,hinglish,Infrastructure,classroom_lab_maintenance,4,
479,"फीस रसीद और पोर्टल राशि में Rs. 2,500 का अंतर है।",hi,Fees_Accounts,fee_discrepancy,3,
42,"Sab departments ka lunch break same hai, canteen mein bohot crowd hota hai, break timing review karo.",hinglish,Academics,timetable_scheduling,3,
988,"the main building 4th floor ke paas exposed wiring hai, ye unsafe hai.",hinglish,Infrastructure,electrical_issues,5,
891,Course ke liye required online journal ya digital library resource access nahi ho raha.,hinglish,IT_Library,library_digital_resources,3,
1257,College aane-jaane ka journey far-away students ke liye safety ya access problem create karta hai.,hinglish,Transport,travel_safety_access,3,
191,Attendance was not updated even after submitting a medical certificate.,en,Academics,attendance,2,
718,Main 10 days se student portal mein login nahi kar pa raha.,hinglish,IT_Library,portal_account_access,2,
731,The internet connection in the 4th floor lab keeps disconnecting.,en,IT_Library,wifi_network,3,
473,"फीस रसीद और पोर्टल राशि में Rs. 2,500 का अंतर है।",hi,Fees_Accounts,fee_discrepancy,3,
463,"I was charged Rs. 8,000 extra in my semester fee without explanation.",en,Fees_Accounts,fee_discrepancy,2,
1203,Current lecture timings Thalasari se long-distance travel karne wale students ke liye conflict create karti hain.,hinglish,Transport,transport_academic_conflict,3,
1146,Boisar से आने वाले छात्रों को कॉलेज पहुंचने में लगभग तीन घंटे लगते हैं और उनकी यात्रा की समस्या पर ध्यान देने की जरूरत है।,hi,Transport,commuting_accessibility,2,
1387,Basic meal ki price quality ke comparison mein bohot zyada hai.,hinglish,Canteen,pricing,3,
1014,the new wing के वॉशरूम नियमित रूप से साफ नहीं किए जा रहे हैं।,hi,Infrastructure,sanitation_cleanliness,2,
47,The professor is not explaining the elective course concepts clearly and students are struggling to understand.,en,Academics,teaching_quality,2,
1108,निर्माण कार्य से कॉलेज की एक सामान्य सुविधा तक पहुंच बाधित हो रही है।,hi,Infrastructure,construction_facility_disruption,3,
492,"Fee receipt aur portal amount mein Rs. 2,500 ka difference hai.",hinglish,Fees_Accounts,fee_discrepancy,3,
1495,The canteen seating area is not being cleaned properly.,en,Canteen,food_hygiene,1,1320
726,The internet connection in the 2nd floor lab keeps disconnecting.,en,IT_Library,wifi_network,1,
1542,Please process my revaluation application for the Operating Systems exam; it has been 10 days.,en,Examinations,revaluation,3,327
1190,मौजूदा लेक्चर टाइमिंग Virar से दूर से आने वाले छात्रों के लिए समस्या पैदा करती है।,hi,Transport,transport_academic_conflict,2,
426,परीक्षा प्रक्रिया से जुड़ी प्रशासनिक समस्या है जो मार्क्स या डेटशीट से संबंधित नहीं है।,hi,Examinations,examination_process,4,
636,My financial receipt or payment record is missing from the student account.,en,Fees_Accounts,accounts_financial_documentation,2,
439,"Exam process se related administrative problem hai, marks ya timetable ka issue nahi hai.",hinglish,Examinations,examination_process,3,
350,"the elective course paper ka revaluation chahiye, marks galat lag rahe hain.",hinglish,Examinations,revaluation,3,
1551,Far se travel karne wale students ne campus reach karne ko lekar safety ya accessibility concern raise kiya hai.,hinglish,Transport,travel_safety_access,3,1252
633,I need a copy of my fee receipt and payment record for official documentation.,en,Fees_Accounts,accounts_financial_documentation,4,
537,10 days baad bhi caution deposit refund nahi mila.,hinglish,Fees_Accounts,refund,3,
755,the main building mein WiFi two weeks se kaam nahi kar raha hai.,hinglish,IT_Library,wifi_network,2,
1525,रिजल्ट देखने की कोशिश करने पर पोर्टल एरर दिखाता है।,hi,IT_Library,portal_account_access,2,702
506,I still have not received my caution deposit refund after 5 days.,en,Fees_Accounts,refund,3,
